0.1	0.884755872616842
0.2	1.257590885259014
0.3	1.5266292279484084
0.4	1.7366690973620615
0.5	1.9087657555539934
0.6	2.054468714094702
0.7	2.1807709842797025
0.8	2.2922193812794895
0.9	2.3919334353307375
1.0	2.48214502191379
1.1	2.5645054365772775
1.2	2.640270441798748
1.3	2.710417116357122
1.4	2.775720564498428
1.5	2.836805952925198
1.6	2.894184815176155
1.7	2.948281001960044
1.8	2.9994496277473868
1.9	3.0479911645845874
2.0	3.0941621013002254
2.1	3.1381831254199657
2.2	3.180245487744632
2.3	3.2205160132219497
2.4	3.2591410894212753
2.5	3.296249873055511
2.6	3.33195689152842
2.7	3.366364171464343
2.8	3.3995629937830802
2.9	3.4316353512671487
3.0	3.462655167143676
3.1	3.4926893202014098
3.2	3.521798512160659
3.3	3.5500380055515057
3.4	3.5774582546230436
3.5	3.6041054473654723
3.6	3.6300219732590557
3.7	3.655246828635927
3.8	3.679815969379466
3.9	3.703762618962428
4.0	3.7271175384419353
4.1	3.7499092639129605
4.2	3.772164316015645
4.3	3.7939073853521688
4.4	3.81516149706228
4.5	3.8359481573065963
4.6	3.856287483992885
4.7	3.8761983237362876
4.8	3.895698356757065
4.9	3.9148041911784253
5.0	3.9335314479842602
5.1	3.9518948377253045
5.2	3.9699082299170616
5.3	3.987584715949396
5.4	4.004936666222327
5.5	4.021975782132447
5.6	4.038713143456966
5.7	4.055159251615803
5.8	4.071324069234626
5.9	4.08721705638199
6.0	4.102847203810512
6.1	4.118223063494479
6.2	4.1333527767235205
6.3	4.148244099983341
6.4	4.162904428829436
6.5	4.177340819937722
6.6	4.191560011496579
6.7	4.205568442087836
6.8	4.219372268189071
6.9	4.232977380416286
7.0	4.246389418614209
7.1	4.259613785890949
7.2	4.272655661684389
7.3	4.285520013939408
7.4	4.298211610467537
7.5	4.310735029554065
7.6	4.323094669871622
7.7	4.335294759753962
7.8	4.347339365878851
7.9	4.359232401404674
8.0	4.3709776336015
8.1	4.382578691013817
8.2	4.394039070189023
8.3	4.40536214200287
8.4	4.416551157610515
8.5	4.427609254049427
8.6	4.43853945951833
8.7	4.44934469835439
8.8	4.4600277957291175
8.9	4.470591482081849
9.0	4.481038397308198
9.1	4.491371094719569
9.2	4.501592044788569
9.3	4.511703638694068
9.4	4.5217081916786395
9.5	4.531607946230154
9.6	4.541405075098487
9.7	4.551101684157466
9.8	4.560699815121499
9.9	4.570201448125659
10.0	4.579608504177355
10.1	4.838140089045977
10.2	4.901004510082586
10.3	4.941754028376634
10.4	4.973298473374118
10.5	4.9997378650505
10.6	5.022909910554439
10.7	5.043798914514976
10.8	5.06299432033145
10.9	5.080877436954458
11.0	5.09770936147269
